,Unnamed: 0,Date,User,Tweet,Updated_Tweet,Sentiment,Score
8206,8206,2022-07-07 07:15:09+00:00,cricktalk3,Is Hirunika's struggle is genuine ? #GotaGoHome #GoHomeGota2022 #GoHomeRajapaksas #Srilanka #SriLankaCrisis #lka,Is Hirunika s struggle is genuine GotaGoHome GoHomeGota2022 GoHomeRajapaksas Srilanka SriLankaCrisis lka,POSITIVE,0.9951565861701965
8207,8207,2022-07-07 06:57:06+00:00,shannine_daniel,"Sri Lanka's headline Inflation may increase to 70% in the coming months from the present level of 50%, warns CBSL Governor. 

#SriLankaEconomicCrisis 
#GoHomeGota2022 
#GoHomeRanil 
#GoHomeGota",Sri Lanka s headline Inflation may increase to 70 in the coming months from the present level of 50 warns CBSL Governor SriLankaEconomicCrisis GoHomeGota2022 GoHomeRanil GoHomeGota,NEGATIVE,0.9707614779472351
8208,8208,2022-07-07 06:55:53+00:00,yugan___,"#BREAKING: ❗Two Russian officials from a Russian oil company arrived in the island to discuss about oil issue

#LKA #SriLanka #SLnews #EconomicCrisisLK #Fuel #FuelShortage #FuelCrisisLK #Russia",BREAKING Two Russian officials from a Russian oil company arrived in the island to discuss about oil issue LKA SriLanka SLnews EconomicCrisisLK Fuel FuelShortage FuelCrisisLK Russia,NEGATIVE,0.9257761836051941
8209,8209,2022-07-07 06:53:20+00:00,karvindass,Gone from not knowing much about #GotaGoHome July 9 #Aragalaya protests against #SriLankaEconomicCrisis to very quickly helping with coordinating and communication for it in the US and soon traveling to LA to attend the nearest one. Excited to do my part ❤️ 🇱🇰,Gone from not knowing much about GotaGoHome July 9 Aragalaya protests against SriLankaEconomicCrisis to very quickly helping with coordinating and communication for it in the US and soon traveling to LA to attend the nearest one Excited to do my part,NEGATIVE,0.9869214296340942
8210,8210,2022-07-07 06:52:38+00:00,sasiiiiindu,Politics is a shit #SriLankaCrisis,Politics is a shit SriLankaCrisis,NEGATIVE,0.9975866079330444
8211,8211,2022-07-07 06:45:17+00:00,tanimalrayhan,"Sri Lanka is "" Bankrupt "" 
The Prime Minister said, as the country suffers its worst financial crisis in decades, leaving millions struggling to buy food, medicine and fuel.
Can we take a lesson ✊
#SriLankaCrisis #bankruft #crisis",Sri Lanka is Bankrupt The Prime Minister said as the country suffers its worst financial crisis in decades leaving millions struggling to buy food medicine and fuel Can we take a lesson SriLankaCrisis bankruft crisis,NEGATIVE,0.9996581077575684
8212,8212,2022-07-07 06:41:12+00:00,AmirHai30163329,"Dear all please pray for Sri Lanka and Australia. 
#SriLankaEconomicCrisis
#australia
@Australia @CricketAus @UNICEF_SriLanka @SriLankaTweet @KumarSanga2",Dear all please pray for Sri Lanka and Australia SriLankaEconomicCrisis australia Australia CricketAus UNICEF_SriLanka SriLankaTweet KumarSanga2,NEGATIVE,0.9542650580406189
8213,8213,2022-07-07 06:37:52+00:00,yugan___,"⚡Railway employees refrain from duties as they are unable to report for work due to the fuel crisis

#LKA #SriLanka #SLnews #EconomicCrisisLK #Fuel #FuelShortage #FuelCrisisLK",Railway employees refrain from duties as they are unable to report for work due to the fuel crisis LKA SriLanka SLnews EconomicCrisisLK Fuel FuelShortage FuelCrisisLK,NEGATIVE,0.9931381344795227
8214,8214,2022-07-07 06:34:54+00:00,KavindyaThenna1,"Nearly 600,000 students are supposed to sit for GCE O/L exam next Monday. How would the students reach the exam centers before the schedule is a terrible concern, amidst this series #FuelShortage #FuelCrisisLK #PrayForSriLanka",Nearly 600 000 students are supposed to sit for GCE O L exam next Monday How would the students reach the exam centers before the schedule is a terrible concern amidst this series FuelShortage FuelCrisisLK PrayForSriLanka,NEGATIVE,0.9981266856193542
8215,8215,2022-07-07 06:34:08+00:00,ArsaniAA,"How many people have to die in lines waiting for basic necessities until you fucking resign @GotabayaR @RW_UNP? Shame on you, your utter bullshit politics, you pompous, egotistical, WICKED gits. #Aragalaya #GoHomeGota2022 #gohomeranil #SriLanka #SriLankaCrisis",How many people have to die in lines waiting for basic necessities until you fucking resign GotabayaR RW_UNP Shame on you your utter bullshit politics you pompous egotistical WICKED gits Aragalaya GoHomeGota2022 gohomeranil SriLanka SriLankaCrisis,NEGATIVE,0.9986940026283264
8216,8216,2022-07-07 06:32:50+00:00,danny_yu1,Anyone else having mobile issues? Data and calls? I think it’s deliberate #GoHomeGota #GoHomeRajapakshas #crooks,Anyone else having mobile issues Data and calls I think it s deliberate GoHomeGota GoHomeRajapakshas crooks,NEGATIVE,0.9983463287353516
8217,8217,2022-07-07 06:30:28+00:00,praveenrandev,"Staying in fuel queue pumps Rs 7000 for 3 days, another Rs 3000 spent for food snacks etc and the productive time lost … 
What is the actual fuel cost? 

#FuelCrisisLK #FuelShortage #SriLankaCrisis #SriLankaProtests #SriLanka #lk #lka #FYP #GoHomeGota #LKE",Staying in fuel queue pumps Rs 7000 for 3 days another Rs 3000 spent for food snacks etc and the productive time lost What is the actual fuel cost FuelCrisisLK FuelShortage SriLankaCrisis SriLankaProtests SriLanka lk lka FYP GoHomeGota LKE,NEGATIVE,0.9994121789932251
8218,8218,2022-07-07 06:28:46+00:00,Becca__jp,"‼️ Sri Lanka's headline Inflation may increase to 70% in the coming months from the current level of 50% 

- @CBSL Governor Nandalal Weerasinghe

#lka #SriLanka #SriLankaCrisis #SriLankaEconomicCrisis",Sri Lanka s headline Inflation may increase to 70 in the coming months from the current level of 50 CBSL Governor Nandalal Weerasinghe lka SriLanka SriLankaCrisis SriLankaEconomicCrisis,NEGATIVE,0.9759830832481384
8219,8219,2022-07-07 06:26:12+00:00,yugan___,"❗️ Sri Lanka's headline Inflation may increase to 70% in the coming months from the present level of 50% says CBSL Governor Nandalal Weerasinghe.

#LKA #SriLanka #SLnews #EconomicCrisisLK #SriLankaCrisis #SriLankaEconomicCrisis",Sri Lanka s headline Inflation may increase to 70 in the coming months from the present level of 50 says CBSL Governor Nandalal Weerasinghe LKA SriLanka SLnews EconomicCrisisLK SriLankaCrisis SriLankaEconomicCrisis,NEGATIVE,0.9921745657920837
8220,8220,2022-07-07 06:24:38+00:00,AthaudaDasuni,"❗️ Sri Lanka's headline Inflation may increase to 70% in the coming months from the present level of 50% says CBSL Governor Nandalal Weerasinghe.

#lka #SriLankaCrisis #SriLankaEconomicCrisis",Sri Lanka s headline Inflation may increase to 70 in the coming months from the present level of 50 says CBSL Governor Nandalal Weerasinghe lka SriLankaCrisis SriLankaEconomicCrisis,NEGATIVE,0.9761824607849121
8221,8221,2022-07-07 06:20:22+00:00,FinSLK,"Governor of @CBSL says headline #inflation could shoot up to over 70% in the near term. Says 
@CBSL is doing it utmost to contain inflation and inflation expectations. #SriLankaCrisis",Governor of CBSL says headline inflation could shoot up to over 70 in the near term Says CBSL is doing it utmost to contain inflation and inflation expectations SriLankaCrisis,NEGATIVE,0.9950915575027466
8222,8222,2022-07-07 06:10:34+00:00,KavinduSupun,"Do you see any possible draw here?🤔
#CrisisLK #SriLankaEconomicCrisis #ProtestLK",Do you see any possible draw here CrisisLK SriLankaEconomicCrisis ProtestLK,NEGATIVE,0.9480723738670349
8223,8223,2022-07-07 05:59:59+00:00,asjaadhofficial,"Gota is accountable for all the mess and he MUST leave. But, do you think the country gets better afterwards when our hands are dirty too? Think about it and clean yourself while we accomplish the #Aragalaya missions. #GoHomeGota  #EndCorruption #SriLankaCrisis #lka",Gota is accountable for all the mess and he MUST leave But do you think the country gets better afterwards when our hands are dirty too Think about it and clean yourself while we accomplish the Aragalaya missions GoHomeGota EndCorruption SriLankaCrisis lka,NEGATIVE,0.9975064396858215
8224,8224,2022-07-07 05:58:52+00:00,WonWar1,#SriLanka is a bankrupt country that is begging for money from other countries. #SriLankaCrisis,SriLanka is a bankrupt country that is begging for money from other countries SriLankaCrisis,NEGATIVE,0.999300479888916
8225,8225,2022-07-07 05:57:00+00:00,nuzlarizkiya,"#SriLanka records 15th death in a fuel que today. A 63 year old man has died while waiting for fuel at the Payagala fuel station.

Report: @NewsfirstSL 
@kanchana_wij @RW_UNP @GotabayaR

#FuelCrisisLK #SriLankaProtests",SriLanka records 15th death in a fuel que today A 63 year old man has died while waiting for fuel at the Payagala fuel station Report NewsfirstSL kanchana_wij RW_UNP GotabayaR FuelCrisisLK SriLankaProtests,NEGATIVE,0.998175859451294
8226,8226,2022-07-07 05:50:04+00:00,iamranorius,"Carpool systems launched today with several riders connecting with their friends, passerbys to make their travel easier during the #FuelCrisisLK. 

A carpool app also launched, Aventage Carpool app, to support the public ride through the crisis ‘worry free’. 

#SriLankaCrisis",Carpool systems launched today with several riders connecting with their friends passerbys to make their travel easier during the FuelCrisisLK A carpool app also launched Aventage Carpool app to support the public ride through the crisis worry free SriLankaCrisis,POSITIVE,0.8405657410621643
8227,8227,2022-07-07 05:23:12+00:00,_Oswald_____,"It's funny how some people portrait people at aragalaya or trying to stand up against the government are called ""DOING FOR THEIR OWN FAME"".If they do for fame also it doesn't matter. Goal is one&amp; that is The Rajapakshas to disappear from political system of Srilanka.

#GoHomeGota",It s funny how some people portrait people at aragalaya or trying to stand up against the government are called DOING FOR THEIR OWN FAME If they do for fame also it doesn t matter Goal is one amp that is The Rajapakshas to disappear from political system of Srilanka GoHomeGota,POSITIVE,0.9528205990791321
8228,8228,2022-07-07 05:10:28+00:00,Jamz5251,"Carpool systems launched today with several riders connecting with their friends, passerbys to make their travel easier during the #FuelCrisisLK. 

A carpool app also launched, Aventage Carpool app, to support the public ride through the crisis ‘worry free’. 

#SriLankaCrisis",Carpool systems launched today with several riders connecting with their friends passerbys to make their travel easier during the FuelCrisisLK A carpool app also launched Aventage Carpool app to support the public ride through the crisis worry free SriLankaCrisis,POSITIVE,0.8405657410621643
8229,8229,2022-07-07 05:07:54+00:00,SimpleInsight,I don’t think we’re talking about the #SriLankaCrisis enough. Complete anarchy…,I don t think we re talking about the SriLankaCrisis enough Complete anarchy,NEGATIVE,0.9978710412979126
8230,8230,2022-07-07 04:53:00+00:00,vivek0604,"Two test matches going on in Srilanka at the moment. One at the galle international stadium and the other through out the country, at fuel sheds.
People staying on for 4 to 5 days. #SriLankaCrisis #SriLanka",Two test matches going on in Srilanka at the moment One at the galle international stadium and the other through out the country at fuel sheds People staying on for 4 to 5 days SriLankaCrisis SriLanka,NEGATIVE,0.987334132194519
8231,8231,2022-07-07 04:42:59+00:00,artsbyishi,"Living in Sri Lanka, everyday I think 'could it get any worse' and then it literally does..

#SriLanka #SriLankaCrisis #SriLankaEconomicCrisis #SriLankanpoliticalcrisis #SriLankaToday #SriLankaProtests #GoHomeGota2022 #GoHomeGota #colombo",Living in Sri Lanka everyday I think could it get any worse and then it literally does SriLanka SriLankaCrisis SriLankaEconomicCrisis SriLankanpoliticalcrisis SriLankaToday SriLankaProtests GoHomeGota2022 GoHomeGota colombo,NEGATIVE,0.9806743264198303
8232,8232,2022-07-07 04:41:41+00:00,SADILHANI,Oh gosh when this will end... Another life...in the queue.. Pls #GoHomeGota.. 🙏🙏🙏Pls.. This is enough... We are suffering.. #GoHomeGota2022..,Oh gosh when this will end Another life in the queue Pls GoHomeGota Pls This is enough We are suffering GoHomeGota2022,NEGATIVE,0.9962409734725952
8233,8233,2022-07-07 04:34:44+00:00,PereraKaushala,I'm not trying to stay out of politics or be ignorant about all these things but this shit is really exhausting! #SriLankaCrisis,I m not trying to stay out of politics or be ignorant about all these things but this shit is really exhausting SriLankaCrisis,NEGATIVE,0.99894779920578
8234,8234,2022-07-07 04:32:15+00:00,Inthiqab93,"Only cricket players now get Covid-19 ? 🤔 
#SLVSAUS #EconomicCrisisLK #GoHomeGota",Only cricket players now get Covid 19 SLVSAUS EconomicCrisisLK GoHomeGota,NEGATIVE,0.9907345771789551
8235,8235,2022-07-07 04:24:15+00:00,Becca__jp,"‼️🛺 A 60 y/o Three Wheel driver who was in line for fuel at the Payagala LIOC fuel station died upon admission to hospital due to a sudden illness

#lka #SriLanka #SriLankaCrisis #SriLankaEconomicCrisis",A 60 y o Three Wheel driver who was in line for fuel at the Payagala LIOC fuel station died upon admission to hospital due to a sudden illness lka SriLanka SriLankaCrisis SriLankaEconomicCrisis,NEGATIVE,0.9990686774253845
8236,8236,2022-07-07 04:18:44+00:00,Becca__jp,"‼️#SriLanka’s domestic economic activity is expected to record a notable downturn in the near term, says @CBSL 

#lka #SriLankaCrisis #SriLankaEconomicCrisis",SriLanka s domestic economic activity is expected to record a notable downturn in the near term says CBSL lka SriLankaCrisis SriLankaEconomicCrisis,NEGATIVE,0.9897291660308838
8237,8237,2022-07-07 04:16:56+00:00,RizwanStWEET,"60-year-old Three Wheel driver who was stayed in fuel queue in Payagala filling station died upon admission to hospital due to a sudden illness - Police

#SriLankaCrisis #ProtestLK #PoliticalCrisisLK #EconomicCrisisLK #SriLanka #LKA #SL",60 year old Three Wheel driver who was stayed in fuel queue in Payagala filling station died upon admission to hospital due to a sudden illness Police SriLankaCrisis ProtestLK PoliticalCrisisLK EconomicCrisisLK SriLanka LKA SL,NEGATIVE,0.9986883997917175
8238,8238,2022-07-07 04:15:38+00:00,janakatk,"Again, the interest rate was hiked. Believe me, this month #GOSL borrowed money from the TB market for 28%+ to pay for government expenditure and salary.
We expect more inflation by next month. #lka 

#SriLankaCrisis",Again the interest rate was hiked Believe me this month GOSL borrowed money from the TB market for 28 to pay for government expenditure and salary We expect more inflation by next month lka SriLankaCrisis,NEGATIVE,0.99842369556427
8239,8239,2022-07-07 04:14:49+00:00,Becca__jp,"‼️ Colombo Fort police obtains a court order against a protest demonstration by a group of Buddhist monks &amp; other religious leaders at Olcott Mawatha today, preventing them from obstructing or inconveniencing the public

#lka #SriLanka #SriLankaCrisis #SriLankaProtests",Colombo Fort police obtains a court order against a protest demonstration by a group of Buddhist monks amp other religious leaders at Olcott Mawatha today preventing them from obstructing or inconveniencing the public lka SriLanka SriLankaCrisis SriLankaProtests,NEGATIVE,0.9853028059005737
8240,8240,2022-07-07 04:06:46+00:00,Mafazansar,"Driving these days with the meager of fuel left..

Cruise, coast, glide...yoga..

I'm learning to drive with the only intention of getting from point A to point B while mastering the art of predictive driving with lesser full stops.

#FuelCrisisLK #EconomicCrisisLK @lka",Driving these days with the meager of fuel left Cruise coast glide yoga I m learning to drive with the only intention of getting from point A to point B while mastering the art of predictive driving with lesser full stops FuelCrisisLK EconomicCrisisLK lka,NEGATIVE,0.9989726543426514
8241,8241,2022-07-07 04:06:06+00:00,priyatharshan1,"A 60-year-old man from Moratuwa reported dead after hospitalization following a sudden illness while waiting in line at a fuel station in Payagala.

#SriLankaCrisis #SriLankaEconomicCrisis #SriLanka",A 60 year old man from Moratuwa reported dead after hospitalization following a sudden illness while waiting in line at a fuel station in Payagala SriLankaCrisis SriLankaEconomicCrisis SriLanka,NEGATIVE,0.998856782913208
8242,8242,2022-07-07 03:58:00+00:00,AthaudaDasuni,"63-year-old man who was in line for fuel in Payagala had suddenly fallen ill and died upon admission to hospital. 

#lka #SriLanka #SriLankaCrisis",63 year old man who was in line for fuel in Payagala had suddenly fallen ill and died upon admission to hospital lka SriLanka SriLankaCrisis,NEGATIVE,0.9981139898300171
8243,8243,2022-07-07 03:50:03+00:00,iamranorius,"Another death reported from a fuel queue. 

A 60-year-old man from Moratuwa reported dead after hospitalization following a sudden illness while waiting in line at a fuel station in Payagala.

#SriLankaCrisis #SriLanka",Another death reported from a fuel queue A 60 year old man from Moratuwa reported dead after hospitalization following a sudden illness while waiting in line at a fuel station in Payagala SriLankaCrisis SriLanka,NEGATIVE,0.9994725584983826
8244,8244,2022-07-07 03:45:16+00:00,Jamz5251,"Another death reported from a fuel queue. 

A 60-year-old man from Moratuwa reported dead after hospitalization following a sudden illness while waiting in line at a fuel station in Payagala.

#SriLankaCrisis #SriLanka",Another death reported from a fuel queue A 60 year old man from Moratuwa reported dead after hospitalization following a sudden illness while waiting in line at a fuel station in Payagala SriLankaCrisis SriLanka,NEGATIVE,0.9994725584983826
8245,8245,2022-07-07 03:42:12+00:00,muditha,"What is SLFP's response to the bribery allegations against their senior member, whose name was even proposed to be the PM of the interim government?
#corruption #GotaGoHome #RanilGoHome #lka",What is SLFP s response to the bribery allegations against their senior member whose name was even proposed to be the PM of the interim government corruption GotaGoHome RanilGoHome lka,NEGATIVE,0.9925227761268616
8246,8246,2022-07-07 03:40:15+00:00,jagruk_bharitya,"Over 200 people are dead as the poor people are killing wealthier ones for fuel and food .Kudos to their corrupt government , their Friend China 
#SriLankaEconomicCrisis",Over 200 people are dead as the poor people are killing wealthier ones for fuel and food Kudos to their corrupt government their Friend China SriLankaEconomicCrisis,NEGATIVE,0.9982012510299683
8247,8247,2022-07-07 03:37:02+00:00,KusumW,"Gota’s policy disasters, inaction and refusal to alter course when evidence was mounting, these are all unforgivable. But what really leaves that bitter taste in my mouth is the unwillingness to accept failure and resign; the nerve to show up at parliament and smile. #GotaGoHome",Gota s policy disasters inaction and refusal to alter course when evidence was mounting these are all unforgivable But what really leaves that bitter taste in my mouth is the unwillingness to accept failure and resign the nerve to show up at parliament and smile GotaGoHome,NEGATIVE,0.9928481578826904
8248,8248,2022-07-07 03:30:40+00:00,asjaadhofficial,Random person sharing his ideas to rebuild Sri Lanka &gt;&gt;&gt;&gt;&gt;&gt; @GotabayaR @RW_UNP and their government sharing ideas to rebuild Sri Lanka. #GoHomeGota #GoHomeGota2022 #EndCorruption #SriLankaCrisis #GoHomeRanil #SriLankanpolitics #srilanka #lka,Random person sharing his ideas to rebuild Sri Lanka gt gt gt gt gt gt GotabayaR RW_UNP and their government sharing ideas to rebuild Sri Lanka GoHomeGota GoHomeGota2022 EndCorruption SriLankaCrisis GoHomeRanil SriLankanpolitics srilanka lka,NEGATIVE,0.9966428279876709
8249,8249,2022-07-07 03:05:54+00:00,aprondrigo7,The scarcity of petrol and diesel is a deliberate move by the government to suppress the protest by the people. #ProtestLK #GoHomeGota,The scarcity of petrol and diesel is a deliberate move by the government to suppress the protest by the people ProtestLK GoHomeGota,NEGATIVE,0.9948754906654358
8250,8250,2022-07-07 03:00:06+00:00,bluekuruvi,Why does Sri Lankan Tamils hate the Tamil Tamils?. #SriLankaCrisis,Why does Sri Lankan Tamils hate the Tamil Tamils SriLankaCrisis,NEGATIVE,0.9934525489807129
8251,8251,2022-07-07 02:56:11+00:00,emilsilva100,What will Gota do this time to jeopardize the peoples rally on 9th July? #GoHomeGota,What will Gota do this time to jeopardize the peoples rally on 9th July GoHomeGota,POSITIVE,0.9214732646942139
8252,8252,2022-07-07 02:46:22+00:00,Thinoshan12,"Even dogs knows where to shit in a place..

But I don’t  know Why #Gota had Shit all over the country🤷‍♂️🤷‍♂️

#GoHomeGota #GoHomeRajapakshas #SriLankaCrisis #Aragalaya_ta_Jayawewa ✊✊",Even dogs knows where to shit in a place But I don t know Why Gota had Shit all over the country GoHomeGota GoHomeRajapakshas SriLankaCrisis Aragalaya_ta_Jayawewa,NEGATIVE,0.9978684186935425
8253,8253,2022-07-07 02:31:40+00:00,malishakw,Would love to see our elected representatives out on the streets with us on the 9th! @sajithpremadasa @HarshadeSilvaMP @EranWick #standtogether #endgame #GotaGoHome,Would love to see our elected representatives out on the streets with us on the 9th sajithpremadasa HarshadeSilvaMP EranWick standtogether endgame GotaGoHome,NEGATIVE,0.7643579244613647
8254,8254,2022-07-07 02:29:00+00:00,iRzOmar,"We are STF, not the police. We will put Kerala Cannabis(KG) and take them to the High Court 
#SriLankaEconomicCrisis #PoliceBrutality #lka",We are STF not the police We will put Kerala Cannabis KG and take them to the High Court SriLankaEconomicCrisis PoliceBrutality lka,NEGATIVE,0.9957914352416992
8255,8255,2022-07-07 02:19:57+00:00,gritshappen,"Why haven’t we heard about what’s going on in #SriLankaCrisis?

Read this from a contact through church. 

The country is out of fuel, the govt has defaulted on intl debt. Due to the bad economy after covid, the govt prohibited farmers from importing 1/2",Why haven t we heard about what s going on in SriLankaCrisis Read this from a contact through church The country is out of fuel the govt has defaulted on intl debt Due to the bad economy after covid the govt prohibited farmers from importing 1 2,NEGATIVE,0.9963324666023254
8256,8256,2022-07-07 02:18:46+00:00,Manju_A26,In UK 40+ MPs resigned urging PM Johnson to resign. Why can’t our MPs do the same after our President has put our country to a such a mess ?? #EconomicCrisisLK #Corruption #GoHomeRajapaksas,In UK 40 MPs resigned urging PM Johnson to resign Why can t our MPs do the same after our President has put our country to a such a mess EconomicCrisisLK Corruption GoHomeRajapaksas,NEGATIVE,0.9990615248680115
8257,8257,2022-07-07 02:04:03+00:00,Shana56588200,"I don't mind anyone on prime minister's seat other than @DhammikaPerera_ . Period
#SriLankaCrisis #GoHomeGota #GoHomeRajapakshas #gohomegota2022",I don t mind anyone on prime minister s seat other than DhammikaPerera_ Period SriLankaCrisis GoHomeGota GoHomeRajapakshas gohomegota2022,NEGATIVE,0.9830504059791565
8258,8258,2022-07-07 01:43:02+00:00,ImDLakshan,"RESIGN! RESIGN! RESIGN!
@RW_UNP and @GotabayaR 
.
.
#Lka #GoHomeGota #GoHomeRanil",RESIGN RESIGN RESIGN RW_UNP and GotabayaR Lka GoHomeGota GoHomeRanil,NEGATIVE,0.985944926738739
8259,8259,2022-07-07 01:17:39+00:00,FowzanH,"Military and Police should support to 9th protest.Then send off Gota within a day 
#GoHomeGota",Military and Police should support to 9th protest Then send off Gota within a day GoHomeGota,NEGATIVE,0.9926163554191589
8260,8260,2022-07-07 01:04:48+00:00,faithmix,Just saw a news report on @CBS News where they are blaming #SriLankaCrisis on #Russian invasion of #Ukraine ... A moron @washingtonpost was interviewed. Linking the breakdown of #SriLanka as a way to pedal a globalist talking point. Clowns spinning everything they can 🤡,Just saw a news report on CBS News where they are blaming SriLankaCrisis on Russian invasion of Ukraine A moron washingtonpost was interviewed Linking the breakdown of SriLanka as a way to pedal a globalist talking point Clowns spinning everything they can,NEGATIVE,0.9937061667442322
8261,8261,2022-07-07 00:58:21+00:00,RuwanSKS,"Whenever the NASA sends a Rover to the Mars they exactly know when it lands on Mars. Unfortunately here in Sri Lanka authorities don't know the real time a fuel bowser reaches to the fuel station. 
#lka #FuelCrisisLK #fuelQueueThoughts",Whenever the NASA sends a Rover to the Mars they exactly know when it lands on Mars Unfortunately here in Sri Lanka authorities don t know the real time a fuel bowser reaches to the fuel station lka FuelCrisisLK fuelQueueThoughts,NEGATIVE,0.9983318448066711
8262,8262,2022-07-07 00:57:40+00:00,niroj,Where are you @KumarSanga2 the country needs you #SriLankaCrisis #timeforchange,Where are you KumarSanga2 the country needs you SriLankaCrisis timeforchange,NEGATIVE,0.9892556667327881
8263,8263,2022-07-07 00:34:10+00:00,Jegassl,"An additional sum needs to be paid for a fuel shipment scheduled to arrive in Sri Lanka on July 13, Minister of Power &amp; Energy Kanchana Wijesekara says. #SriLankaCrisis",An additional sum needs to be paid for a fuel shipment scheduled to arrive in Sri Lanka on July 13 Minister of Power amp Energy Kanchana Wijesekara says SriLankaCrisis,NEGATIVE,0.998576283454895
8264,8264,2022-07-06 23:22:49+00:00,Mithukb,"Saw a @CNN news article where @RW_UNP has said #SriLanka is bankrupt, there’s fuel only for a day or so. Such scary shit happening there. Stay safe guys. Sending prayers and love. #GotaGoHome #GoHomeGota2022 #GoHomeRajapaksas",Saw a CNN news article where RW_UNP has said SriLanka is bankrupt there s fuel only for a day or so Such scary shit happening there Stay safe guys Sending prayers and love GotaGoHome GoHomeGota2022 GoHomeRajapaksas,NEGATIVE,0.9988779425621033
8265,8265,2022-07-06 22:41:10+00:00,sajithwjay,The greed to hold on to power allways lead to loss of lives. Always.  #SriLanka #FuelCrisisLK,The greed to hold on to power allways lead to loss of lives Always SriLanka FuelCrisisLK,NEGATIVE,0.9989784955978394
8266,8266,2022-07-06 19:35:32+00:00,cocohusk,"Sri Lanka should suspend all international cricket matches in light of the current situation! 🇱🇰 can’t pretend things are going to be fine! It’s not even close! 
#SriLankaCrisis 
#SriLankaEconomicCrisis 
#GotaGoHome 
#SriLankaProtests",Sri Lanka should suspend all international cricket matches in light of the current situation can t pretend things are going to be fine It s not even close SriLankaCrisis SriLankaEconomicCrisis GotaGoHome SriLankaProtests,NEGATIVE,0.9985234141349792
8267,8267,2022-07-06 18:51:31+00:00,DinendreD,"Do not sleep in your vehicle with the engine running. In addition, do not run the engine and sit in your car for long periods of time.

Unknowingly, carbon monoxide may enter and accumulate within your vehicle cabin leading to carbon monoxide poisoning.#FuelCrisisLK",Do not sleep in your vehicle with the engine running In addition do not run the engine and sit in your car for long periods of time Unknowingly carbon monoxide may enter and accumulate within your vehicle cabin leading to carbon monoxide poisoning FuelCrisisLK,NEGATIVE,0.9942235350608826
8268,8268,2022-07-06 18:42:24+00:00,Mrloverubba,"Watched a burger ad; saw the future

Vegans @RomeshRanga will die first after a nuclear holocaust, eaten by the carnivores; who because of selfridges shortages, turn cannibal.

#PutinAgainstPataks
#QuornInDombas
#VeganForTheAnimals 
#shitgotreal
#UkraineGrainDrain
#SriLankaCrisis",Watched a burger ad saw the future Vegans RomeshRanga will die first after a nuclear holocaust eaten by the carnivores who because of selfridges shortages turn cannibal PutinAgainstPataks QuornInDombas VeganForTheAnimals shitgotreal UkraineGrainDrain SriLankaCrisis,NEGATIVE,0.9966193437576294
8269,8269,2022-07-06 18:30:15+00:00,TrendingLK,"Yesterday hot topics:
#Srilanka (18.86%)
#Lka (11.3%)
#SLnews (4.31%)
#Lankadeepa (3.46%)
#news (2.82%)
#adaderanasinhala (2.68%)
#EconomicCrisisLK (1.97%)
#DailyMirror (1.97%)
#GoHomeGota (1.9%)
#protestlk (1.62%)",Yesterday hot topics Srilanka 18 86 Lka 11 3 SLnews 4 31 Lankadeepa 3 46 news 2 82 adaderanasinhala 2 68 EconomicCrisisLK 1 97 DailyMirror 1 97 GoHomeGota 1 9 protestlk 1 62,NEGATIVE,0.7911494970321655
8270,8270,2022-07-06 18:06:02+00:00,KChaniru,"Pitching your business to investors is much easy than selling your service to a customer in Sri Lanka 

#SriLanka #SriLankaCrisis",Pitching your business to investors is much easy than selling your service to a customer in Sri Lanka SriLanka SriLankaCrisis,NEGATIVE,0.9034481048583984
8271,8271,2022-07-06 17:27:10+00:00,achinthaj1,Copper has entered a bear market before every recession in the last 30 years. Winter is yet to come #recession #SriLankaEconomicCrisis,Copper has entered a bear market before every recession in the last 30 years Winter is yet to come recession SriLankaEconomicCrisis,NEGATIVE,0.9924345016479492
8272,8272,2022-07-06 17:26:27+00:00,harshatj,"It's amazing how UK cabinet ministers are resigning left right and centre, and our motherfuckers are still holding on to power after bankrupting the country 💩🤡 #srilanka #lka #GoHomeGota",It s amazing how UK cabinet ministers are resigning left right and centre and our motherfuckers are still holding on to power after bankrupting the country srilanka lka GoHomeGota,POSITIVE,0.996810257434845
8273,8273,2022-07-06 17:17:21+00:00,RangaJayasuriya,"What we are seeing is not just the collapse of the economy,  but the collapse of the entire Sri Lankan state on all its flanks. 
Why is @GotabayaR doing this to our country? 

#SriLankaEconomicCrisis",What we are seeing is not just the collapse of the economy but the collapse of the entire Sri Lankan state on all its flanks Why is GotabayaR doing this to our country SriLankaEconomicCrisis,NEGATIVE,0.9990507960319519
8274,8274,2022-07-06 17:12:31+00:00,HSanJWijekoon,"Oddly enough, sometimes first impressions ARE correct! Example: any member of the Rajafucksa family! #GoHomeGota",Oddly enough sometimes first impressions ARE correct Example any member of the Rajafucksa family GoHomeGota,NEGATIVE,0.9706116318702698
8275,8275,2022-07-06 17:10:28+00:00,tamil_butterfly,"The calmer you are, the clearer you think.

#GoHomeGota",The calmer you are the clearer you think GoHomeGota,POSITIVE,0.9976323843002319
8276,8276,2022-07-06 17:09:27+00:00,tamil_butterfly,"The calmer you are, the clearer you think. #lka #SriLankaEconomicCrisis",The calmer you are the clearer you think lka SriLankaEconomicCrisis,POSITIVE,0.9985014200210571
